"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/antalya-elmali-yeni-kiralik/daire/691790-1463","10","11.000","12-05-2025","Kiralık Daire","1 +
                          1","75 m²","15
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Elmalı İlçesinde Migros Avm Yanında 1+1 Sobalı Kiralık Daire","Antalya / Elmalı / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/7/2/5/6/2/4/1daf64e9-0e15-489d-99cf-96a71ee8b4a6.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-oba-kiralik/daire/133424-179","18","17.000","13-04-2025","Kiralık Daire","1 +
                          1","55 m²","3
                        Yaşında","3. Kat","","","","Obada Kiralık 1+1 Eşyalı Lüks Daire","Antalya / Alanya / Oba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/4/4/6/4/4/4/1744558554-372311-44464428.jpeg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-gursu-kiralik/daire/144884-177","9","25.000","17-05-2025","Kiralık Daire","2 +
                          1","65 m²","15
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gürsu'da 2+1 Eşya'lı Kiralık Daire","Antalya / Konyaaltı / Gürsu Mah.","https://www.hepsiemlak.com/emlak-ofisi/river-realty-gayrimenkul-144884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/2/3/5/5/4/4/32e47bcd-40b1-4290-9d18-6b2be99b0730.jpg","River Realty Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/8/4/4/1/c824cf3b-b329-4632-8cae-f5d4f0511201.jpg"
"https://www.hepsiemlak.com/antalya-serik-orta-kiralik/daire/133434-17","17","19.000","03-04-2025","Kiralık Daire","3 +
                          1","175 m²","3
                        Yaşında","Yüksek Giriş","","","","Antalya Serik Gedik'te Müstakil Tadında Çok Geniş 3+1 Kiralık Ferah Daire","Antalya / Serik / Orta Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/0/9/9/7/9/3/8d54d264-9d96-4012-a66f-40d342700bf3.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-ciplakli-kiralik/daire/141136-117","8","15.000","05-05-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Döşemealtı Çıplaklı Kiralık 2+1 Daire","Antalya / Döşemealtı / Çıplaklı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/6/9/7/5/4/4/1746463646795-44579609.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-goksu-kiralik/daire/68166-554","13","15.000","23-02-2025","Kiralık Daire","1 +
                          1","55 m²","13
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Göksuda Kiralık 1+1 Eşyalı Giriş Daire Havuzlu Güvenlikli Sitede","Antalya / Kepez / Göksu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/8/4/3/2/4/4/0b7bb800-5195-4474-9406-7880eed1ffeb.jpg","",""
"https://www.hepsiemlak.com/antalya-manavgat-hatipler-kiralik/daire/158210-92","35","15.000","14-05-2025","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Hatıplar Mahal'de 3+1 Yüksek Giriş Kiralık Daire","Antalya / Manavgat / Hatipler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/4/6/2/6/4/4/9e8b8ec649ac5d4666e8f9abca5264cfbb2603dde2c14e0da687e8268ab7b85009b373b3567117dfc2b3df684e5854d7.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-sarisu-kiralik/daire/5826-5356","16","16.000","03-04-2025","Kiralık Daire","1 +
                          1","45 m²","6
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sarısuda Site İçerisinde Yüzme Havuzlu, Dağ Manzaralı Giriş Kat 1+1 Kiralık Daire","Antalya / Konyaaltı / Sarısu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/0/6/5/5/3/4/1eb0fb17-de06-4b27-b588-4c6fbf1af4ca.jpg","",""
"https://www.hepsiemlak.com/antalya-serik-merkez-kiralik/daire/147608-86","21","13.500","20-03-2025","Kiralık Daire","2 +
                          1","130 m²","15
                        Yaşında","Ara Kat","","","","Antalya Serik Merkez Mah. Doğalgazlı 2+1 Ferah Daire","Antalya / Serik / Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/3/1/6/3/4/4/846f5d37-a897-49a7-8db7-0c73fc522a93.jpg","",""
"https://www.hepsiemlak.com/antalya-finike-kum-kiralik/daire/132227-703","17","17.500","01-05-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","2. Kat","","","","Havuzlu Site İçi Ultra Lüks Amerikan Mutfak Geniş 2+1 Sıfır Kiralık Daire","Antalya / Finike / Kum Mah.","https://www.hepsiemlak.com/emlak-ofisi/gokhan-gokdemir-gayrimenkul-132227","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/9/9/8/7/3/4/1733070846-3170981-43789929.jpeg","Gökhan Gökdemir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/2/3/1/905869d0-2614-4f3f-8384-defbf8d26ff1.jpg"
"https://www.hepsiemlak.com/antalya-kepez-gulveren-kiralik/daire/34579-42217","25","12.000","26-03-2025","Kiralık Daire","1 +
                          1","75 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Gülverende Kiralık 1+1 Eşyalı Yüksek Giriş Daire No.20310","Antalya / Kepez / Gülveren Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/3/0/7/2/3/4/4e3274dd-de77-4a38-8df4-5364fc02aed9.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-kiralik/daire/86638-272","13","12.000","19-05-2025","Kiralık Daire","Stüdyo","42 m²","1
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çetin Gayrimenkul'den               Kiralık Muratpaşa Güvenlik Mah.1+0 Daire  Kombi Klima Ankastre","Antalya / Muratpaşa / Güvenlik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/5/5/2/5/2/4/1713785375572-42525525.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-ciplakli-kiralik/daire/125195-300","17","14.500","06-05-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Döşemealtı’da Bilim Üniversitesine Ve Devlet Hastanesine Yakın D.Gazlı 2+1 Kiralık Daire","Antalya / Döşemealtı / Çıplaklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/acar-33-gayrimenkul-125195","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/6/2/2/9/3/1659403416-298039-39226371.jpeg","Acar 33 Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/1/5/2/1/910ebcd7-48ce-47ee-b6a2-dda0aac2d057.jpg"
"https://www.hepsiemlak.com/antalya-manavgat-salkim-evler-kiralik/daire/158210-91","35","17.000","14-05-2025","Kiralık Daire","3 +
                          1","160 m²","11
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Salkımevler Mahal'de 3+1 Giriş Kat Kiralık Daire","Antalya / Manavgat / Salkım Evler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/4/6/2/6/4/4/d5f1c7c00f28ff191c3ace2af2c9738f4ec862e65312b75e6955ef02fd72eb230e5dbca91b86ee1102d45d4b31041b8f.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-liman-kiralik/daire/144884-166","7","25.000","14-05-2025","Kiralık Daire","2 +
                          1","75 m²","12
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Liman Mahallesinde Katta 2+1 Kiralık Daire","Antalya / Konyaaltı / Liman Mah.","https://www.hepsiemlak.com/emlak-ofisi/river-realty-gayrimenkul-144884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/0/1/6/3/4/4/2cc80725-cd34-48f6-bbec-ab37582c93b1.jpg","River Realty Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/8/4/4/1/c824cf3b-b329-4632-8cae-f5d4f0511201.jpg"
"https://www.hepsiemlak.com/antalya-konyaalti-sarisu-kiralik/daire/5826-5332","16","17.000","03-04-2025","Kiralık Daire","1 +
                          1","60 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Sarısu'da Havuzlu Site İçerisinde 1+1 Kiralık Daire","Antalya / Konyaaltı / Sarısu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/3/6/8/2/4/0ab7e65b-cb85-453e-b59d-07f985aa5e4b.jpg","",""
"https://www.hepsiemlak.com/antalya-finike-kum-kiralik/daire/132227-470","21","16.000","01-05-2025","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","5. Kat","","","","Gökhan Gökdemir Gayrimenkulden Kiralık 2+1 Deniz Manzaralı Daire","Antalya / Finike / Kum Mah.","https://www.hepsiemlak.com/emlak-ofisi/gokhan-gokdemir-gayrimenkul-132227","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/0/8/8/1/4/1721474135-418429-41880979.jpeg","Gökhan Gökdemir Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/2/3/1/905869d0-2614-4f3f-8384-defbf8d26ff1.jpg"
"https://www.hepsiemlak.com/antalya-kepez-esentepe-kiralik/daire/133049-94","39","20.000","25-03-2025","Kiralık Daire","4 +
                          1","160 m²","4
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Göçerler Mahallesi'nde Şehir Hastanesine Yürüme Mesafesinde 3+1 Ters Dubleks Dairemiz 150 Metrekare","Antalya / Kepez / Esentepe Mah.","","","",""
"https://www.hepsiemlak.com/antalya-alanya-avsallar-kiralik/daire/97395-2688","47","10.000","23-03-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sky Tower Sitesinde Kiralık Lüks Daire 1.Kat 1+1 50m2 Ful Aktiviteli","Antalya / Alanya / Avsallar Mah.","https://www.hepsiemlak.com/emlak-ofisi/aksoy-gayrimenkul-danismanligi-97395","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/3/7/9/0/041ed387-1f12-4656-ab4c-c69caad5b4a5.jpg","Aksoy Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/antalya-manavgat-asagi-pazarci-kiralik/daire/151325-9","16","25.000","24-03-2025","Kiralık Daire","4 +
                          1","240 m²","11
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Deniz Gayrimenkulden Merkezde Dubleks Daire","Antalya / Manavgat / Aşağı Pazarcı Mah.","","","",""
"https://www.hepsiemlak.com/antalya-aksu-mandirlar-kiralik/mustakil-ev/0-44534727","1","10.000","27-04-2025","Kiralık Müstakil Ev","1 +
                          1","50 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aksu Mandırlarda 750 Metre Boş Yer Konteynır Koyulacak Talebe Göre","Antalya / Aksu / Mandırlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/7/4/3/5/4/4/1745691182-684849-44534727.jpeg","",""
"https://www.hepsiemlak.com/antalya-serik-bogazkent-kiralik/villa/147608-79","22","17.000","24-02-2025","Kiralık Villa","3 +
                          1","165 m²","15
                        Yaşında","","","","","Antalya Serik Boğazkent Denize Yürüme Mesafesinde Kiralık 3+1 Ferah Villa","Antalya / Serik / Boğazkent Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/6/1/4/2/4/4/baa36337-7322-48e7-aa16-5a3b06efb9d3.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-baris-kiralik/daire/128572-1974","35","14.500","19-03-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Devlet Su İşleri Yakını Barış'ta Yüksek Giriş 2+1 75m2 Sıfır Daire Kiralık","Antalya / Kepez / Barış Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/2/7/9/1/4/4/d574ed44-83a5-4154-8ab3-f98929c166ec.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-kanal-kiralik/daire/133049-93","20","13.000","25-03-2025","Kiralık Daire","3 +
                          1","110 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kanal Mahallesi'nde Tramvayın Dibinde 2+1 Yüksek Giriş 100 Metre","Antalya / Kepez / Kanal Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/4/6/8/3/4/4/1742917483405-44386452.jpg","",""
"https://www.hepsiemlak.com/antalya-gazipasa-istiklal-kiralik/daire/0-43616618","12","13.000","27-03-2025","Kiralık Daire","2 +
                          1","100 m²","12
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gazipaşa Şehir Merkezinde 2+1 Daire","Antalya / Gazipaşa / İstiklal Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/6/6/1/6/3/4/A7STq-gWBtNcaTAllu58f.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-toros-kiralik/daire/1445-2138","31","26.000","07-04-2025","Kiralık Daire","2 +
                          1","130 m²","11
                        Yaşında","1. Kat","","","","Konyaaltı Toros Mahallesinde Eşyalı Kiralık 2+1 Ara Kat Daire","Antalya / Konyaaltı / Toros Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/4/5/7/8/0/4/f9d55729-2e7b-4940-8922-39928984712e.jpeg","",""
"https://www.hepsiemlak.com/antalya-serik-belek-kiralik/villa/136963-60","17","7.000","14-04-2025","Kiralık Villa","4 +
                          1","220 m²","5
                        Yaşında","","","","","Kiralık Belek ‘de Müstakil Villa","Antalya / Serik / Belek Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/7/1/0/1/4/1687685075-3056312-41017371.jpeg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-kiralik/daire/124013-652","24","26.000","24-03-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muratpaşa Güzeloba Mah.2+1 Eşyalı Lüks Daire","Antalya / Muratpaşa / Güzeloba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/0/1/2/3/4/4/1741808836946-44321084.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/122111-932","15","10.000","03-03-2025","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","3. Kat","","","","***alanya Demirtaşta Havuzlu Sitede Boş Kiralık 1+1 Daire 10.000tl.***","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/6/1/7/2/4/4/66ec4040-6b4c-455d-92b7-dd02190ad434.jpg","",""
"https://www.hepsiemlak.com/antalya-serik-kadriye-kiralik/villa/142080-343","28","55.000","02-04-2025","Kiralık Villa","4 +
                          0","310 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","4+1 Bölgenin En Büyük Havuzlu Villası Fırsat Villa ' Kadriye","Antalya / Serik / Kadriye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/9/2/1/4/4/4/443be7d2-f5bc-43fa-bf75-09e09f9feefb.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-turkler-kiralik/villa/36751-1813","20","30.000","11-04-2025","Kiralık Villa","2 +
                          1","130 m²","11
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Avsallarda Kiralık 2+1 Müstakil Villa","Antalya / Alanya / Türkler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/3/2/8/4/2/4/de742ad5-05a7-426b-94f0-f4f239f974a0.jpeg","",""
"https://www.hepsiemlak.com/antalya-manavgat-emek-kiralik/daire/158210-69","26","18.000","09-05-2025","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Emek Mahallesinde 3+1 Temiz Kiralık Daire","Antalya / Manavgat / Emek Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/2/2/3/5/4/4/2b32322193d79f7a65bfe16c28070c112e5aa5f1e40de2f1fceb5700c9f221a70e5dbca91b86ee1102d45d4b31041b8f.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-tosmur-kiralik/daire/151500-46","7","10.000","26-04-2025","Kiralık Daire","1 +
                          1","90 m²","10
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tosmur Site İçi 1+1 Havuzlu 85m2 Boş Kiralık","Antalya / Alanya / Tosmur Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/8/0/3/5/4/4/1745627009-000503-44530871.jpeg","",""
"https://www.hepsiemlak.com/antalya-kepez-ahatli-kiralik/daire/73974-349","19","6.500","14-04-2025","Kiralık Daire","Stüdyo","30 m²","10
                        Yaşında","Bodrum ve Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ahatlı Mah Apart Eşyalı Kiralık Oda","Antalya / Kepez / Ahatlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/8/3/9/3/4/4/1743070932-328484-44393863.jpeg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-hurma-kiralik/daire/144884-167","20","30.000","14-04-2025","Kiralık Daire","2 +
                          1","95 m²","1
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Vista Concept'te Kapanmaz Doğa Manzaralı Sıfır 2+1 Daire Kiraklık","Antalya / Konyaaltı / Hurma Mah.","https://www.hepsiemlak.com/emlak-ofisi/river-realty-gayrimenkul-144884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/1/1/6/3/4/4/87e2c60d-b581-4e09-8c3f-f9be44879f3b.jpg","River Realty Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/8/4/4/1/c824cf3b-b329-4632-8cae-f5d4f0511201.jpg"
"https://www.hepsiemlak.com/antalya-manavgat-bahcelievler-kiralik/daire/158210-48","30","20.000","30-04-2025","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Bahçelievler Mahal'de 3+1 Arakat Kiralık Daire","Antalya / Manavgat / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/2/2/3/5/4/4/0a9fa0ecda61ef4e6879b9bc9e749cec09fc6bd725fae6e5973837e929f44e8bd46dae0619be950516e8de054f7f8dfe.jpg","",""
"https://www.hepsiemlak.com/antalya-aksu-altintas-kiralik/daire/120318-1235","35","20.000","12-04-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aksu Altıntaş Ta Kiralık 1+1 Daire Mobilyalı Yeni Bahçe Katı","Antalya / Aksu / Altıntaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/rose-estates-120318","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/2/4/6/7/3/4/dfbeea6c-6fe7-45db-b66c-183af433b195.jpg","Rose Estates","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/3/0/2/1/320dfa1e-4041-4e76-ac4f-af82078358f2.png"
"https://www.hepsiemlak.com/antalya-serik-bogazkent-kiralik/villa/133434-68","52","3.500","03-04-2025","Kiralık Villa","2 +
                          1","120 m²","15
                        Yaşında","","","","","Antalya Serik Boğazkent Denize 100 M Ortak Kullanım Havuzlu Eşyalı Kiralık Dubleks 2+1 Villa","Antalya / Serik / Boğazkent Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/2/5/2/2/1/4/4eb42bc7-198f-4284-b99b-9f46b0a4c44a.jpg","",""
"https://www.hepsiemlak.com/antalya-aksu-konak-kiralik/daire/120089-2009","17","15.000","04-04-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","Giriş Katı","","","","Poyraz'dan Kiralık Aksu Konak Mah. 2+1 100m² Giriş Kat Daire","Antalya / Aksu / Konak Mah.","https://www.hepsiemlak.com/emlak-ofisi/poyraz-emlak-120089","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/8/2/6/2/4/4/3a5c494f-bb49-4fe5-8f71-feaba85e1190.jpg","Poyraz Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/8/0/0/2/1/1aacbe26-27e3-41fb-9658-2284218199af.jpg"
"https://www.hepsiemlak.com/antalya-manavgat-seydiler-kiralik/daire/158210-31","24","9.000","09-05-2025","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Edanur Emlaktan Seydiler De 2+1 Eşyalı Kiralık Daire","Antalya / Manavgat / Seydiler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/2/2/3/5/4/4/6115d5f186c0eaa8bd9300f17a9fbcc19e79806f473e0e99efd6dd2db5225f0ba898f42cad3393a4f1fcc3841a7b6490.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-hurma-kiralik/daire/45399-3282","11","20.000","05-04-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","2. Kat","","","","Konyaaltı Hurmada Havuzlu 1+1 Eşyalı Kiralık Daire","Antalya / Konyaaltı / Hurma Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/0/8/0/3/3/4/1725358384159-43308071.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-sarisu-kiralik/daire/139083-72","25","22.000","14-04-2025","Kiralık Daire","2 +
                          1","109 m²","15
                        Yaşında","6. Kat","","","","Önü Açık Deniz Gören Çok Geniş 2+1 Kiralık Daire","Antalya / Konyaaltı / Sarısu Mah.","","","",""
"https://www.hepsiemlak.com/antalya-aksu-kemeragzi-kiralik/daire/138236-1490","15","50.000","26-03-2025","Kiralık Daire","6 +
                          1","400 m²","10
                        Yaşında","4. Kat","","","","İsa Kavak Gayrumenkul","Antalya / Aksu / Kemerağzı Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-138236/isa-kavak-3810693","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/6/0/1/8/3/b67ffd52-1afa-4684-bc32-62cedd340c98.jpg","İsa Kavak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/2/8/3/1/051aea2e-29d2-4e0a-aa0d-4bff076e354e.jpg"
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/126258-1286","28","15.000","17-04-2025","Kiralık Daire","2 +
                          1","130 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mahmutlar / Alanya 2+1 Ayrı Mutfak Kiralık Evler","Antalya / Alanya / Mahmutlar Mah.","","","",""
